No. Stations,Air Quality,Index Value,year,day,month,weekdays,month_sin,month_cos,AQI_lag_1,AQI_lag_week_ago,"Prominent Pollutant_CO, PM10","Prominent Pollutant_CO, PM2.5",Prominent Pollutant_NO2,Prominent Pollutant_O3,"Prominent Pollutant_O3, PM10","Prominent Pollutant_O3, PM2.5",Prominent Pollutant_OZONE,Prominent Pollutant_PM10,"Prominent Pollutant_PM10, PM2.5",Prominent Pollutant_PM2.5
1.0,Satisfactory,51,2017,20,7,3,-0.4999999999999997,-0.8660254037844388,39.0,29.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,44,2017,21,7,4,-0.4999999999999997,-0.8660254037844388,51.0,44.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,38,2017,22,7,5,-0.4999999999999997,-0.8660254037844388,44.0,41.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,33,2017,23,7,6,-0.4999999999999997,-0.8660254037844388,38.0,34.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,33,2017,24,7,0,-0.4999999999999997,-0.8660254037844388,33.0,44.0,False,False,False,False,False,False,False,False,False,False
1.0,Satisfactory,52,2017,25,7,1,-0.4999999999999997,-0.8660254037844388,33.0,61.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,50,2017,26,7,2,-0.4999999999999997,-0.8660254037844388,52.0,39.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,34,2017,27,7,3,-0.4999999999999997,-0.8660254037844388,50.0,51.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,32,2017,28,7,4,-0.4999999999999997,-0.8660254037844388,34.0,44.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,39,2017,29,7,5,-0.4999999999999997,-0.8660254037844388,32.0,38.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,34,2017,30,7,6,-0.4999999999999997,-0.8660254037844388,39.0,33.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,52,2017,31,7,0,-0.4999999999999997,-0.8660254037844388,34.0,33.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,46,2017,1,8,1,-0.8660254037844384,-0.5000000000000004,52.0,52.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,48,2017,2,8,2,-0.8660254037844384,-0.5000000000000004,46.0,50.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,40,2017,3,8,3,-0.8660254037844384,-0.5000000000000004,48.0,34.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,46,2017,4,8,4,-0.8660254037844384,-0.5000000000000004,40.0,32.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,56,2017,5,8,5,-0.8660254037844384,-0.5000000000000004,46.0,39.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,52,2017,6,8,6,-0.8660254037844384,-0.5000000000000004,56.0,34.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,49,2017,7,8,0,-0.8660254037844384,-0.5000000000000004,52.0,52.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,52,2017,8,8,1,-0.8660254037844384,-0.5000000000000004,49.0,46.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,60,2017,9,8,2,-0.8660254037844384,-0.5000000000000004,52.0,48.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,44,2017,10,8,3,-0.8660254037844384,-0.5000000000000004,60.0,40.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,45,2017,11,8,4,-0.8660254037844384,-0.5000000000000004,44.0,46.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,54,2017,12,8,5,-0.8660254037844384,-0.5000000000000004,45.0,56.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,40,2017,13,8,6,-0.8660254037844384,-0.5000000000000004,54.0,52.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,30,2017,14,8,0,-0.8660254037844384,-0.5000000000000004,40.0,49.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,47,2017,15,8,1,-0.8660254037844384,-0.5000000000000004,30.0,52.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,39,2017,16,8,2,-0.8660254037844384,-0.5000000000000004,47.0,60.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,57,2017,17,8,3,-0.8660254037844384,-0.5000000000000004,39.0,44.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,54,2017,18,8,4,-0.8660254037844384,-0.5000000000000004,57.0,45.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,34,2017,19,8,5,-0.8660254037844384,-0.5000000000000004,54.0,54.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,31,2017,20,8,6,-0.8660254037844384,-0.5000000000000004,34.0,40.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,43,2017,21,8,0,-0.8660254037844384,-0.5000000000000004,31.0,30.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,40,2017,22,8,1,-0.8660254037844384,-0.5000000000000004,43.0,47.0,False,False,False,False,False,False,False,False,False,False
1.0,Good,49,2017,23,8,2,-0.8660254037844384,-0.5000000000000004,40.0,39.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,45,2017,24,8,3,-0.8660254037844384,-0.5000000000000004,49.0,57.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,36,2017,25,8,4,-0.8660254037844384,-0.5000000000000004,45.0,54.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,34,2017,26,8,5,-0.8660254037844384,-0.5000000000000004,36.0,34.0,False,False,False,False,False,False,False,False,False,False
1.0,Satisfactory,61,2017,29,8,1,-0.8660254037844384,-0.5000000000000004,34.0,31.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2017,30,8,2,-0.8660254037844384,-0.5000000000000004,61.0,43.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,39,2017,31,8,3,-0.8660254037844384,-0.5000000000000004,57.0,40.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,44,2017,2,9,5,-1.0,-1.8369701987210297e-16,39.0,49.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,49,2017,3,9,6,-1.0,-1.8369701987210297e-16,44.0,45.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,56,2017,4,9,0,-1.0,-1.8369701987210297e-16,49.0,36.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,54,2017,5,9,1,-1.0,-1.8369701987210297e-16,56.0,34.0,False,False,False,False,False,False,False,True,False,False
1.0,Good,47,2017,6,9,2,-1.0,-1.8369701987210297e-16,54.0,61.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,68,2017,7,9,3,-1.0,-1.8369701987210297e-16,47.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,65,2017,8,9,4,-1.0,-1.8369701987210297e-16,68.0,39.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,73,2017,9,9,5,-1.0,-1.8369701987210297e-16,65.0,44.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,63,2017,10,9,6,-1.0,-1.8369701987210297e-16,73.0,49.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,60,2017,11,9,0,-1.0,-1.8369701987210297e-16,63.0,56.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,54,2017,12,9,1,-1.0,-1.8369701987210297e-16,60.0,54.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2017,13,9,2,-1.0,-1.8369701987210297e-16,54.0,47.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,49,2017,14,9,3,-1.0,-1.8369701987210297e-16,57.0,68.0,False,False,False,False,False,False,False,False,False,False
1.0,Satisfactory,55,2017,15,9,4,-1.0,-1.8369701987210297e-16,49.0,65.0,False,False,False,False,False,False,False,False,False,True
1.0,Good,43,2017,16,9,5,-1.0,-1.8369701987210297e-16,55.0,73.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,44,2017,17,9,6,-1.0,-1.8369701987210297e-16,43.0,63.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,70,2017,18,9,0,-1.0,-1.8369701987210297e-16,44.0,60.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,58,2017,19,9,1,-1.0,-1.8369701987210297e-16,70.0,54.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2017,20,9,2,-1.0,-1.8369701987210297e-16,58.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Good,50,2017,21,9,3,-1.0,-1.8369701987210297e-16,57.0,49.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,57,2017,22,9,4,-1.0,-1.8369701987210297e-16,50.0,55.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,53,2017,23,9,5,-1.0,-1.8369701987210297e-16,57.0,43.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,55,2017,24,9,6,-1.0,-1.8369701987210297e-16,53.0,44.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,58,2017,25,9,0,-1.0,-1.8369701987210297e-16,55.0,70.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,87,2017,26,9,1,-1.0,-1.8369701987210297e-16,58.0,58.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,93,2017,27,9,2,-1.0,-1.8369701987210297e-16,87.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,83,2017,28,9,3,-1.0,-1.8369701987210297e-16,93.0,50.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,78,2017,29,9,4,-1.0,-1.8369701987210297e-16,83.0,57.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,85,2017,30,9,5,-1.0,-1.8369701987210297e-16,78.0,53.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,101,2017,1,10,6,-0.8660254037844386,0.5000000000000001,85.0,55.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,119,2017,2,10,0,-0.8660254037844386,0.5000000000000001,101.0,58.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,118,2017,3,10,1,-0.8660254037844386,0.5000000000000001,119.0,87.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,157,2017,4,10,2,-0.8660254037844386,0.5000000000000001,118.0,93.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,163,2017,5,10,3,-0.8660254037844386,0.5000000000000001,157.0,83.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,83,2017,6,10,4,-0.8660254037844386,0.5000000000000001,163.0,78.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,64,2017,7,10,5,-0.8660254037844386,0.5000000000000001,83.0,85.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,71,2017,8,10,6,-0.8660254037844386,0.5000000000000001,64.0,101.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,77,2017,9,10,0,-0.8660254037844386,0.5000000000000001,71.0,119.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,55,2017,10,10,1,-0.8660254037844386,0.5000000000000001,77.0,118.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,68,2017,11,10,2,-0.8660254037844386,0.5000000000000001,55.0,157.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,71,2017,12,10,3,-0.8660254037844386,0.5000000000000001,68.0,163.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,65,2017,13,10,4,-0.8660254037844386,0.5000000000000001,71.0,83.0,False,False,True,False,False,False,False,False,False,False
1.0,Satisfactory,87,2017,15,10,6,-0.8660254037844386,0.5000000000000001,65.0,64.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,113,2017,16,10,0,-0.8660254037844386,0.5000000000000001,87.0,71.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,101,2017,17,10,1,-0.8660254037844386,0.5000000000000001,113.0,77.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,110,2017,18,10,2,-0.8660254037844386,0.5000000000000001,101.0,55.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,165,2017,19,10,3,-0.8660254037844386,0.5000000000000001,110.0,68.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,173,2017,20,10,4,-0.8660254037844386,0.5000000000000001,165.0,71.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,154,2017,21,10,5,-0.8660254037844386,0.5000000000000001,173.0,65.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,132,2017,22,10,6,-0.8660254037844386,0.5000000000000001,154.0,87.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,93,2017,23,10,0,-0.8660254037844386,0.5000000000000001,132.0,113.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,111,2017,24,10,1,-0.8660254037844386,0.5000000000000001,93.0,101.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,160,2017,25,10,2,-0.8660254037844386,0.5000000000000001,111.0,110.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,155,2017,26,10,3,-0.8660254037844386,0.5000000000000001,160.0,165.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,130,2017,27,10,4,-0.8660254037844386,0.5000000000000001,155.0,173.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,160,2017,28,10,5,-0.8660254037844386,0.5000000000000001,130.0,154.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,159,2017,29,10,6,-0.8660254037844386,0.5000000000000001,160.0,132.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,111,2017,30,10,0,-0.8660254037844386,0.5000000000000001,159.0,93.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,156,2017,31,10,1,-0.8660254037844386,0.5000000000000001,111.0,111.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,173,2017,1,11,2,-0.5000000000000004,0.8660254037844384,156.0,160.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,178,2017,2,11,3,-0.5000000000000004,0.8660254037844384,173.0,155.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,163,2017,3,11,4,-0.5000000000000004,0.8660254037844384,178.0,130.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,167,2017,4,11,5,-0.5000000000000004,0.8660254037844384,163.0,160.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,152,2017,5,11,6,-0.5000000000000004,0.8660254037844384,167.0,159.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,110,2017,6,11,0,-0.5000000000000004,0.8660254037844384,152.0,111.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,154,2017,7,11,1,-0.5000000000000004,0.8660254037844384,110.0,156.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,169,2017,8,11,2,-0.5000000000000004,0.8660254037844384,154.0,173.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,199,2017,9,11,3,-0.5000000000000004,0.8660254037844384,169.0,178.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,211,2017,10,11,4,-0.5000000000000004,0.8660254037844384,199.0,163.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,199,2017,11,11,5,-0.5000000000000004,0.8660254037844384,211.0,167.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,222,2017,12,11,6,-0.5000000000000004,0.8660254037844384,199.0,152.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,267,2017,13,11,0,-0.5000000000000004,0.8660254037844384,222.0,110.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,222,2017,14,11,1,-0.5000000000000004,0.8660254037844384,267.0,154.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,174,2017,16,11,3,-0.5000000000000004,0.8660254037844384,222.0,169.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,214,2017,17,11,4,-0.5000000000000004,0.8660254037844384,174.0,199.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,195,2017,18,11,5,-0.5000000000000004,0.8660254037844384,214.0,211.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,171,2017,19,11,6,-0.5000000000000004,0.8660254037844384,195.0,199.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,125,2017,20,11,0,-0.5000000000000004,0.8660254037844384,171.0,222.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,155,2017,21,11,1,-0.5000000000000004,0.8660254037844384,125.0,267.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,107,2017,22,11,2,-0.5000000000000004,0.8660254037844384,155.0,222.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,97,2017,23,11,3,-0.5000000000000004,0.8660254037844384,107.0,174.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,251,2017,24,11,4,-0.5000000000000004,0.8660254037844384,97.0,214.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,189,2017,25,11,5,-0.5000000000000004,0.8660254037844384,251.0,195.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,197,2017,27,11,0,-0.5000000000000004,0.8660254037844384,189.0,171.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,223,2017,28,11,1,-0.5000000000000004,0.8660254037844384,197.0,125.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,189,2017,29,11,2,-0.5000000000000004,0.8660254037844384,223.0,155.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,182,2017,30,11,3,-0.5000000000000004,0.8660254037844384,189.0,107.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,169,2017,1,12,4,-2.4492935982947064e-16,1.0,182.0,97.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,167,2017,2,12,5,-2.4492935982947064e-16,1.0,169.0,251.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,177,2017,3,12,6,-2.4492935982947064e-16,1.0,167.0,189.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,118,2017,4,12,0,-2.4492935982947064e-16,1.0,177.0,197.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,112,2017,5,12,1,-2.4492935982947064e-16,1.0,118.0,223.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,84,2017,6,12,2,-2.4492935982947064e-16,1.0,112.0,189.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,95,2017,7,12,3,-2.4492935982947064e-16,1.0,84.0,182.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,123,2017,8,12,4,-2.4492935982947064e-16,1.0,95.0,169.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,195,2017,9,12,5,-2.4492935982947064e-16,1.0,123.0,167.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,150,2017,10,12,6,-2.4492935982947064e-16,1.0,195.0,177.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,104,2017,11,12,0,-2.4492935982947064e-16,1.0,150.0,118.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,80,2017,12,12,1,-2.4492935982947064e-16,1.0,104.0,112.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,88,2017,13,12,2,-2.4492935982947064e-16,1.0,80.0,84.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,88,2017,14,12,3,-2.4492935982947064e-16,1.0,88.0,95.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,109,2017,15,12,4,-2.4492935982947064e-16,1.0,88.0,123.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,132,2017,16,12,5,-2.4492935982947064e-16,1.0,109.0,195.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,171,2017,17,12,6,-2.4492935982947064e-16,1.0,132.0,150.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,127,2017,18,12,0,-2.4492935982947064e-16,1.0,171.0,104.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,118,2017,19,12,1,-2.4492935982947064e-16,1.0,127.0,80.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,141,2017,20,12,2,-2.4492935982947064e-16,1.0,118.0,88.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,179,2017,21,12,3,-2.4492935982947064e-16,1.0,141.0,88.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,175,2017,22,12,4,-2.4492935982947064e-16,1.0,179.0,109.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,238,2017,23,12,5,-2.4492935982947064e-16,1.0,175.0,132.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,215,2017,24,12,6,-2.4492935982947064e-16,1.0,238.0,171.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,181,2017,25,12,0,-2.4492935982947064e-16,1.0,215.0,127.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,183,2017,26,12,1,-2.4492935982947064e-16,1.0,181.0,118.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,209,2017,27,12,2,-2.4492935982947064e-16,1.0,183.0,141.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,174,2017,28,12,3,-2.4492935982947064e-16,1.0,209.0,179.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,208,2017,29,12,4,-2.4492935982947064e-16,1.0,174.0,175.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,173,2017,30,12,5,-2.4492935982947064e-16,1.0,208.0,238.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,176,2018,1,1,0,0.49999999999999994,0.8660254037844387,173.0,215.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,151,2018,2,1,1,0.49999999999999994,0.8660254037844387,176.0,181.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,193,2018,3,1,2,0.49999999999999994,0.8660254037844387,151.0,183.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,149,2018,4,1,3,0.49999999999999994,0.8660254037844387,193.0,209.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,96,2018,5,1,4,0.49999999999999994,0.8660254037844387,149.0,174.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,93,2018,6,1,5,0.49999999999999994,0.8660254037844387,96.0,208.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,74,2018,7,1,6,0.49999999999999994,0.8660254037844387,93.0,173.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,87,2018,8,1,0,0.49999999999999994,0.8660254037844387,74.0,176.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,166,2018,9,1,1,0.49999999999999994,0.8660254037844387,87.0,151.0,False,False,False,False,False,False,False,False,False,True
1.0,Moderate,195,2018,10,1,2,0.49999999999999994,0.8660254037844387,166.0,193.0,False,False,False,False,False,False,False,False,False,True
1.0,Poor,224,2018,11,1,3,0.49999999999999994,0.8660254037844387,195.0,149.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,192,2018,12,1,4,0.49999999999999994,0.8660254037844387,224.0,96.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,172,2018,13,1,5,0.49999999999999994,0.8660254037844387,192.0,93.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,221,2018,14,1,6,0.49999999999999994,0.8660254037844387,172.0,74.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,167,2018,15,1,0,0.49999999999999994,0.8660254037844387,221.0,87.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,116,2018,16,1,1,0.49999999999999994,0.8660254037844387,167.0,166.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,92,2018,17,1,2,0.49999999999999994,0.8660254037844387,116.0,195.0,False,False,False,True,False,False,False,False,False,False
1.0,Satisfactory,93,2018,18,1,3,0.49999999999999994,0.8660254037844387,92.0,224.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,175,2018,19,1,4,0.49999999999999994,0.8660254037844387,93.0,192.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,183,2018,20,1,5,0.49999999999999994,0.8660254037844387,175.0,172.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,208,2018,21,1,6,0.49999999999999994,0.8660254037844387,183.0,221.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,190,2018,22,1,0,0.49999999999999994,0.8660254037844387,208.0,167.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,158,2018,23,1,1,0.49999999999999994,0.8660254037844387,190.0,116.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,221,2018,24,1,2,0.49999999999999994,0.8660254037844387,158.0,92.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,283,2018,25,1,3,0.49999999999999994,0.8660254037844387,221.0,93.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,219,2018,26,1,4,0.49999999999999994,0.8660254037844387,283.0,175.0,False,False,False,True,False,False,False,False,False,False
1.0,Moderate,196,2018,27,1,5,0.49999999999999994,0.8660254037844387,219.0,183.0,False,False,False,True,False,False,False,False,False,False
1.0,Poor,262,2018,30,1,1,0.49999999999999994,0.8660254037844387,196.0,208.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,217,2018,31,1,2,0.49999999999999994,0.8660254037844387,262.0,190.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,214,2018,1,2,3,0.8660254037844386,0.5000000000000001,217.0,158.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,266,2018,2,2,4,0.8660254037844386,0.5000000000000001,214.0,221.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,103,2018,3,2,5,0.8660254037844386,0.5000000000000001,266.0,283.0,False,False,False,False,False,False,False,True,False,False
1.0,Satisfactory,91,2018,4,2,6,0.8660254037844386,0.5000000000000001,103.0,219.0,False,False,False,False,False,False,False,True,False,False
1.0,Moderate,125,2018,5,2,0,0.8660254037844386,0.5000000000000001,91.0,196.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,224,2018,6,2,1,0.8660254037844386,0.5000000000000001,125.0,262.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,166,2018,7,2,2,0.8660254037844386,0.5000000000000001,224.0,217.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,170,2018,8,2,3,0.8660254037844386,0.5000000000000001,166.0,214.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,99,2018,9,2,4,0.8660254037844386,0.5000000000000001,170.0,266.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,112,2018,10,2,5,0.8660254037844386,0.5000000000000001,99.0,103.0,False,False,False,False,False,False,False,False,False,True
1.0,Satisfactory,97,2018,11,2,6,0.8660254037844386,0.5000000000000001,112.0,91.0,False,False,False,False,False,False,True,False,False,False
1.0,Satisfactory,98,2018,12,2,0,0.8660254037844386,0.5000000000000001,97.0,125.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,168,2018,13,2,1,0.8660254037844386,0.5000000000000001,98.0,224.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,121,2018,14,2,2,0.8660254037844386,0.5000000000000001,168.0,166.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,206,2018,15,2,3,0.8660254037844386,0.5000000000000001,121.0,170.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,207,2018,16,2,4,0.8660254037844386,0.5000000000000001,206.0,99.0,False,False,False,False,False,False,True,False,False,False
1.0,Poor,203,2018,17,2,5,0.8660254037844386,0.5000000000000001,207.0,112.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,197,2018,18,2,6,0.8660254037844386,0.5000000000000001,203.0,97.0,False,False,False,False,False,False,True,False,False,False
1.0,Moderate,160,2018,19,2,0,0.8660254037844386,0.5000000000000001,197.0,98.0,False,False,False,False,False,False,True,False,False,False
